id,name,address,lat,lng,genre,genre_code,budget_code,budget_name,budget_average,capacity,access,url,photo
J003559498,鉄板焼 潤 渋谷,東京都渋谷区道玄坂２-23-13　渋谷デリタワービル7F,35.6601100778,139.6961188628,焼肉・ホルモン,G008,B005,7001～10000円,"10,000円～",30,各線渋谷駅から徒歩6分,https://www.hotpepper.jp/strJ003559498/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/25/39/P044282539/P044282539_238.jpg
J003433489,和牛の神様 渋谷店,東京都渋谷区道玄坂２-29-18 清水ビル2F,35.6599712497,139.6978042811,焼肉・ホルモン,G008,B004,5001～7000円,平均予算：7000円,67,渋谷駅A2出口から徒歩1分/JR・東京メトロ・京王井の頭線など各線、渋谷駅より徒歩2～3分,https://www.hotpepper.jp/strJ003433489/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/12/59/P041541259/P041541259_238.jpg
J001245624,Cafe&Bar 1985 渋谷,東京都渋谷区道玄坂２-22-6 CREA道玄坂1F,35.6595715116,139.6955350451,ダイニングバー・バル,G002,B001,1501～2000円,ランチ1000円程度、ディナー2000円程度です。,20,渋谷駅ハチ公口より徒歩約8分/神泉駅北口より徒歩約8分,https://www.hotpepper.jp/strJ001245624/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/16/89/P035481689/P035481689_238.jpg
J003459006,Kiln キルン THE BEER HOUSE 渋谷道玄坂店,東京都渋谷区道玄坂２-２５-７大林ビル１Ｆ ２Ｆ,35.6602917403,139.6967271373,居酒屋,G001,B002,2001～3000円,ランチ1000円～1999円/ディナー2000円～2999円,43,JR、東京メトロ銀座線渋谷駅西口より徒歩約3分/京王井の頭線渋谷駅井の頭線西口より徒歩約3分,https://www.hotpepper.jp/strJ003459006/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/59/82/P047205982/P047205982_238.jpg
J004067531,MaReaNa マリアナ 渋谷,東京都渋谷区道玄坂２-18-7 ヴィラ・フルーデリー 2F,35.6588952059,139.6958036607,居酒屋,G001,B008,4001～5000円,4000円,40,【JR渋谷駅ハチ公口】徒歩8分。【神泉駅】徒歩5分とアクセスに便利♪,https://www.hotpepper.jp/strJ004067531/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/28/14/P047872814/P047872814_238.jpg
J000240424,鉄板BISTRO 火だるま荘,東京都渋谷区道玄坂１‐１５‐１０,35.6572929266,139.6973199855,イタリアン・フレンチ,G006,B003,3001～4000円,4000円（通常平均）5000円（宴会平均）,44,京王井の頭線渋谷駅西口徒歩1分／JR渋谷駅南口徒歩4分,https://www.hotpepper.jp/strJ000240424/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/20/89/P042702089/P042702089_238.jpg
J001127218,ユニスポビー 渋谷 道玄坂店,東京都渋谷区道玄坂２-14-20 ＡビルB1,35.658568869,139.6963755698,ダイニングバー・バル,G002,B002,2001～3000円,平均予算2500円 貸切2000円～ 貸切最少10名よりOK,35,【渋谷ハチ公口徒歩5分】平日10名～貸切OK♪金土日曜日は20名～　DJブース/カラオケ/マイク/プロジェクター等も無料！,https://www.hotpepper.jp/strJ001127218/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/78/29/P046687829/P046687829_238.jpg
J004421569,鉄板焼き 八八,東京都渋谷区道玄坂２‐19‐12　東洋道玄坂ビル1F,35.6593662749,139.6962086074,洋食,G005,B004,5001～7000円,6500円,20,渋谷駅4分（A0出口）神泉駅6分（北口）,https://www.hotpepper.jp/strJ004421569/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/89/23/P048468923/P048468923_238.jpg
J001117386,大阪焼肉 ホルモン ふたご 渋谷南口店,東京都渋谷区道玄坂１-11-3 フォースワンビル2F,35.6576629258,139.6988412305,焼肉・ホルモン,G008,B008,4001～5000円,"※予約限定。伝説の0次会コース お食事9品＋飲み放題1人/3,990円",32,"井の頭線渋谷駅ダッシュ30秒。JR,、地下鉄各線2，3分です。",https://www.hotpepper.jp/strJ001117386/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/83/38/P049438338/P049438338_238.jpg
J003763762,肉バル居酒屋 サルーテジャポン渋谷本店,東京都渋谷区道玄坂２丁目２８－２－４F,35.6591480037,139.6976126638,居酒屋,G001,B002,2001～3000円,2500円（夜景個室でチーズフォンデュ&シュラスコ食べ放題）,80,渋谷駅徒歩3分,https://www.hotpepper.jp/strJ003763762/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/79/P045553479/P045553479_238.jpg
J003784957,Cafe & Music Bar TWO FACE,東京都渋谷区道玄坂２丁目１１－６,35.657891711,139.6959295237,バー・カクテル,G012,B002,2001～3000円,3000円,40,渋谷駅から徒歩8分　神泉駅から徒歩5分,https://www.hotpepper.jp/strJ003784957/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/08/22/P046720822/P046720822_238.jpg
J003323284,THE BEER HOUSE 渋谷フクラス店,東京都渋谷区道玄坂１-2-3渋谷フクラス101-b区画,35.6576560212,139.7002972185,ダイニングバー・バル,G002,B002,2001～3000円,ランチ1001～1500円/ディナー1501～2000円,25,ＪＲ山手線【渋谷駅】西口　徒歩２分京王井の頭線【渋谷駅】徒歩３分東京メトロ銀座線【渋谷駅】徒歩４分,https://www.hotpepper.jp/strJ003323284/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/79/32/P049077932/P049077932_238.jpg
J001136173,ラウンジ ノイズ Lounge Noiz,東京都渋谷区道玄坂２－２９－１８ 才藤第二ビル6F,35.6599965281,139.6979337136,居酒屋,G001,B003,3001～4000円,3500円,30,【渋谷駅A2出口徒歩1分・ハチ公口徒歩3分】109脇の文化村通り沿い,https://www.hotpepper.jp/strJ001136173/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/33/00/P046303300/P046303300_238.jpg
J001294796,BRAND SHIBUYA ブランド 渋谷,東京都渋谷区道玄坂２-23-13 渋谷デリタワー DELI TOWER B1F,35.6601100778,139.6961188628,ダイニングバー・バル,G002,B003,3001～4000円,"3,000円～3,999円 ",30,渋谷駅【Ａ２出口】徒歩約5分（各線）/京王井の頭線 神泉駅北口より徒歩約7分,https://www.hotpepper.jp/strJ001294796/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/20/94/P045102094/P045102094_238.jpg
J000955268,韓国亭 豚や 本店,東京都渋谷区道玄坂２丁目25-7　プラザ道玄坂ビル4F,35.6603120164,139.6967476903,韓国料理,G017,B003,3001～4000円,3000円,24,渋谷ドンキホーテ並び、スターバックスとFRESHNESSバーガーの間です。,https://www.hotpepper.jp/strJ000955268/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/51/87/P045645187/P045645187_238.jpg
J001186151,ジョイサウンド 渋谷道玄坂店,東京都渋谷区道玄坂１－１１－３　３階,35.6576876454,139.6988453958,カラオケ・パーティ,G011,B002,2001～3000円,ランチ平均900円/ディナー平均2500円,20,ＪＲ山手線・東京メトロ　渋谷駅から徒歩約1分,https://www.hotpepper.jp/strJ001186151/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/21/61/P020542161/P020542161_238.jpg
J003807126,炭火焼鳥 とり幸 渋谷,東京都渋谷区道玄坂２-28-5  道玄坂SUN-Jビル3階,35.65898718,139.6972957527,居酒屋,G001,B002,2001～3000円,3000円（炭火焼き鳥の美味しさを追求した「とり幸」）,50,渋谷駅徒歩5分（炭火焼き鳥の美味しさを追求した「とり幸」）,https://www.hotpepper.jp/strJ003807126/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/97/82/P048169782/P048169782_238.jpg
J003411800,和食居酒屋 鳥世界 渋谷本店,東京都渋谷区道玄坂２-28-2 GMビル1階,35.6591382824,139.6976048871,居酒屋,G001,B003,3001～4000円,ディナー3000円～,60,渋谷駅ハチ公口徒歩3分。道玄坂の途中にあるロイヤルホストさんの先です。道案内など気兼ねなくお問い合わせください。,https://www.hotpepper.jp/strJ003411800/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/79/26/P041787926/P041787926_238.jpg
J004421472,門鼠,東京都渋谷区道玄坂１丁目18-5　VORT渋谷道玄坂1F B,35.657267911,139.6966331003,居酒屋,G001,B003,3001～4000円,ディナー：３０００円,16,京王井の頭線渋谷駅井の頭線西口より徒歩約5分,https://www.hotpepper.jp/strJ004421472/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/27/95/P048462795/P048462795_238.jpg
J003828162,焼肉 それいけ!! もうもうくうくう 渋谷道玄坂店,東京都渋谷区道玄坂２-25-15 福田ビル B1,35.6598043204,139.6976712435,焼肉・ホルモン,G008,B004,5001～7000円,２名でご来店の場合お一人様4500円から5500円,50,JR渋谷駅ハチ公口より徒歩5分/京王井の頭線渋谷駅西口より徒歩3分/東急線・東京メトロA0出口より徒歩2分,https://www.hotpepper.jp/strJ003828162/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/27/38/P048712738/P048712738_238.jpg
J000011519,居酒屋 とうか 渋谷,東京都渋谷区道玄坂１－１１－３　フォースワンビル２Ｆ,35.6577506947,139.698877335,和食,G004,B003,3001～4000円,3300円,40,JR渋谷駅徒歩2分／マークシティーの井の頭線改札を出て、右手に30秒伝串新時代の手前に入口（1F）がございます,https://www.hotpepper.jp/strJ000011519/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/93/96/P028719396/P028719396_238.jpg
J001233638,富山×居酒屋 ヨイチャベ,東京都渋谷区道玄坂２-9-2 2F,35.6587730633,139.698262346,居酒屋,G001,B003,3001～4000円,3000円～4000円,32,渋谷駅から徒歩3分,https://www.hotpepper.jp/strJ001233638/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/58/P034743458/P034743458_238.jpg
J001040795,大阪焼肉ホルモン ふたご 渋谷 道玄坂店,東京都渋谷区道玄坂１－19－10　Ｊ１－ビル１Ｆ,35.656844605,139.6958767925,焼肉・ホルモン,G008,B008,4001～5000円,"※予約限定。伝説の0次会コース お食事9品＋飲み放題1人/3,990円",32,ＪＲ、東急、東京メトロ「渋谷」駅より徒歩5分,https://www.hotpepper.jp/strJ001040795/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/83/38/P049438338/P049438338_238.jpg
J003517327,もつ焼き次世代 渋谷店,東京都渋谷区道玄坂２-25-17小島ビル１F ,35.6595846222,139.697644588,居酒屋,G001,B002,2001～3000円,2000円～3000円,47,東京メトロ，東急渋谷駅Ａ０出口より徒歩約3分/京王井の頭線渋谷駅井の頭線西口より徒歩約4分,https://www.hotpepper.jp/strJ003517327/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/22/21/P048292221/P048292221_238.jpg
J004090800,ぱるぱるマウル 渋谷店,東京都渋谷区道玄坂２-25-10　ベニー清建ビル3Ｆ,35.6602725865,139.6971259931,居酒屋,G001,B002,2001～3000円,通常2500円　宴会3500円 ポイント利用の場合 ご来店で一声下さい,44,ＪＲ渋谷駅/ハチ公口から徒歩３分/文化村通り沿い/MEGAドンキ・Ｈ＆Ｍ向かいにあります,https://www.hotpepper.jp/strJ004090800/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/97/86/P048599786/P048599786_238.jpg
J003389074,隠れ家 貸切Bar hang,東京都渋谷区道玄坂１-5-9 ザ・レンガビル４F-B,35.6581839928,139.699379775,バー・カクテル,G012,B002,2001～3000円,3000円,32,渋谷駅中央口より徒歩２分。,https://www.hotpepper.jp/strJ003389074/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/16/21/P040541621/P040541621_238.jpg
J002647974,渋谷道玄坂 本格ジビエ料理専門店『 ジビエ×ビストロ Lave (ラーヴ) 』,東京都渋谷区道玄坂２丁目-20-26　藤和エクシール道玄坂１F,35.6592912987,139.6967810619,イタリアン・フレンチ,G006,B004,5001～7000円,5000～7000円,40,JR【渋谷駅（ハチ公口）】徒歩５分,https://www.hotpepper.jp/strJ002647974/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/02/55/P046310255/P046310255_238.jpg
J003297064,SOUND BAR HOWL,東京都渋谷区道玄坂１丁目18-8 道玄坂プラザ 仁科屋ビル B1F,35.6574026121,139.6964081139,バー・カクテル,G012,B003,3001～4000円,3001～4000円,34,渋谷駅から徒歩6分神泉駅から徒歩3分,https://www.hotpepper.jp/strJ003297064/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/63/28/P042026328/P042026328_238.jpg
J001267355,焼肉店ナルゲ,東京都渋谷区道玄坂１東京都渋谷区道玄坂1丁目5-9　ザ・レンガビル2階,35.6577862399,139.6986401315,焼肉・ホルモン,G008,B005,7001～10000円,ディナー4500円,60,京王井の頭線【渋谷駅】徒歩１分/ＪＲ山手線・埼京線【渋谷駅】徒歩３分 （渋谷マークシティ隣）,https://www.hotpepper.jp/strJ001267355/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/87/72/P044198772/P044198772_238.jpg
J003365320,ポイントテン 渋谷マークシティ,東京都渋谷区道玄坂１丁目5-9 レンガビル１F,35.6581839928,139.699379775,居酒屋,G001,B003,3001～4000円,ランチ1000円～　　ディナー3000円～,40,京王井の頭線渋谷駅井の頭線出口(バスターミナル方面)より徒歩約1分/JR渋谷駅ハチ公口より徒歩約5分,https://www.hotpepper.jp/strJ003365320/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/22/91/P048712291/P048712291_238.jpg
J003298873,生ハラミ&ネギタン焼肉　金肉屋 渋谷道玄坂part2,東京都渋谷区道玄坂２-18-6,35.6588743775,139.6958994867,焼肉・ホルモン,G008,B004,5001～7000円,5000円,54,東京メトロ，東急渋谷駅Ａ０出口より徒歩約6分/神泉駅から徒歩5分/神泉駅から273m,https://www.hotpepper.jp/strJ003298873/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/14/03/P048441403/P048441403_238.jpg
J001269776,渋谷鉄板焼き OKANOUE,東京都渋谷区道玄坂１-17-7 いちのビル4F,35.6568260275,139.6970525269,洋食,G005,B006,10001～15000円,"10,000円～18,000円",14,京王井の頭線渋谷駅アベニューロより徒歩３分/京王井の頭線神泉駅南口より徒歩約7分,https://www.hotpepper.jp/strJ001269776/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/48/60/P039554860/P039554860_238.jpg
J000016871,北新地 鳥屋 渋谷道玄坂,東京都渋谷区道玄坂１－１０－７　五島育英会ビル１Ｆ,35.6571985364,139.6989448515,居酒屋,G001,B008,4001～5000円,通常 : 4000円　　≪　5000円からコースもご用意◎　≫,40,JR渋谷駅 徒歩5分／京王井の頭線渋谷駅　徒歩約2分,https://www.hotpepper.jp/strJ000016871/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/66/05/P045556605/P045556605_238.jpg
J001164793,房総ホルモン 道玄坂基地,東京都渋谷区道玄坂１-13-1 Mビル2F,35.6577665149,139.6984523704,焼肉・ホルモン,G008,B003,3001～4000円,3000円より,25,井の頭線 渋谷駅より徒歩1分／ＪＲ渋谷駅より徒歩2分,https://www.hotpepper.jp/strJ001164793/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/80/29/P029168029/P029168029_238.jpg
J001001152,越後屋 三太夫 渋谷店,東京都渋谷区道玄坂２-６-１５　B1F,35.658987212,139.6984892626,居酒屋,G001,B003,3001～4000円,4000円（通常）／4730円（宴会）／1089円（ランチ）,80,渋谷駅ハチ公口から徒歩5分（道玄坂ファミリーマートの地下）,https://www.hotpepper.jp/strJ001001152/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/92/51/P048279251/P048279251_238.jpg
J000004926,Trattoria Sgrosso Tokyo エスグロッソ 渋谷,東京都渋谷区道玄坂１－１１－３　フォースワンビル１Ｆ,35.6577040333,139.6988773369,イタリアン・フレンチ,G006,B003,3001～4000円,LUNCH：1100円　　　DINNER：3020円,52,JR渋谷駅ハチ公口徒歩2分/マークシティ側　徒歩1分抜群の好立地！忘年会のご予約はお早めに！,https://www.hotpepper.jp/strJ000004926/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/95/96/P026599596/P026599596_238.jpg
J003389071,&happy life アンドハッピーライフ,東京都渋谷区道玄坂１-5-9 ザ・レンガビル４F-C,35.6581839928,139.699379775,バー・カクテル,G012,B003,3001～4000円,4000円,21,渋谷駅中央口より徒歩２分,https://www.hotpepper.jp/strJ003389071/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/06/07/P040490607/P040490607_238.jpg
J003672541,炭火焼き居酒屋 リリー 渋谷店,東京都渋谷区道玄坂１-14-9　ソシアル道玄坂,35.6573512722,139.698020757,居酒屋,G001,B008,4001～5000円,"ディナー平均5,000円",47,原始焼きと鮨と日本酒/渋谷徒歩4分！　渋谷/道玄坂/居酒屋/飲み放題/貸切,https://www.hotpepper.jp/strJ003672541/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/70/30/P043267030/P043267030_238.jpg
J003942169,PERRYS ペリーズ 渋谷,東京都渋谷区神南１-22-10 皆川ビル7F,35.6614414493,139.7010542242,ダイニングバー・バル,G002,B003,3001～4000円,"【ランチ】1,000円～　【ディナー】3,000～",40,JR・各線【渋谷駅（Ａ６ｃ出口）】徒歩約3分 / 【ハチ公口】徒歩約3分,https://www.hotpepper.jp/strJ003942169/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/80/05/P046748005/P046748005_238.jpg
J003806254,Helen s Bar ヘレンズ バー 渋谷店,東京都渋谷区道玄坂２-11-6　トップヒルズガーデン道玄坂2階,35.6578606033,139.695929525,バー・カクテル,G012,B002,2001～3000円,2000円,133,渋谷駅【ハチ公口】徒歩7分,https://www.hotpepper.jp/strJ003806254/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/76/70/P044807670/P044807670_238.jpg
J001258632,鳥源氏,東京都渋谷区道玄坂２-29-18  才藤第二ビル4F,35.6600168038,139.6979412121,和食,G004,B004,5001～7000円,ディナー5001円～6000円,23,東京メトロ渋谷駅 文化村通り口(A2)から徒歩2分JR渋谷駅 ハチ公口(A8)から徒歩5分,https://www.hotpepper.jp/strJ001258632/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/30/97/P037123097/P037123097_238.jpg
J001282039,Darts UP ダーツ アップ 渋谷駅前,東京都渋谷区道玄坂１-3-1渋谷駅前会館(飯島ビル)B2F,35.6583262125,139.6998805602,居酒屋,G001,B002,2001～3000円,2000円（通常平均）,70,渋谷駅より徒歩約2分,https://www.hotpepper.jp/strJ001282039/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/66/26/P038656626/P038656626_238.jpg
J004422004,渋谷 鉄火場,東京都渋谷区道玄坂２-6-14 HYビル2F,35.659044981,139.6984039897,居酒屋,G001,B005,7001～10000円,20時まではコース1本8990円(税込),29,東京メトロ，東急渋谷駅より徒歩約1分/京王井の頭線渋谷駅井の頭線西口より徒歩約2分/ＪＲ渋谷駅ハチ公口より徒歩約5分,https://www.hotpepper.jp/strJ004422004/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/45/72/P048274572/P048274572_238.jpg
J004403682,KollaBo セビョッチ,東京都渋谷区道玄坂２-25-12　道玄坂通1F,35.659933734,139.6970618455,焼肉・ホルモン,G008,B003,3001～4000円,3000円,60,ＪＲ渋谷駅ハチ公口より徒歩約10分/東京メトロ，東急渋谷駅Ａ２出口より徒歩約6分,https://www.hotpepper.jp/strJ004403682/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/18/22/P047811822/P047811822_238.jpg
J001137327,ホルモン焼肉 縁 渋谷店,東京都渋谷区道玄坂２丁目１６‐１　1F・2F,35.6589546757,139.6969991125,焼肉・ホルモン,G008,B002,2001～3000円,3000円,52,"JR渋谷駅 ハチ公口から徒歩3分／コスパ抜群！90分焼肉食べ放題が2,800円～！上質なお肉・ホルモンを堪能！",https://www.hotpepper.jp/strJ001137327/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/26/57/P049132657/P049132657_238.jpg
J001018854,ワイン酒場 ガブリシャス GabuLicious 渋谷店,東京都渋谷区道玄坂２-10-3 1～2F,35.6578456253,139.6966866836,居酒屋,G001,B002,2001～3000円,3000円,62,渋谷駅ハチ公口徒歩３分。ハチ公口から１０９方向へ。１０９前を道玄坂方向へ徒歩１～２分直進後左手にございます。,https://www.hotpepper.jp/strJ001018854/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/44/P046643444/P046643444_238.jpg
J004068266,ファナティー 渋谷道玄坂店,東京都渋谷区道玄坂２-29-12 吉田ビル2F,35.6595693513,139.6978379055,バー・カクテル,G012,B002,2001～3000円,※平均2001円～3000円,20,東京メトロ，東急渋谷駅A0出口より徒歩約3分/京王井の頭線渋谷駅井の頭線西口より徒歩約4分,https://www.hotpepper.jp/strJ004068266/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/55/94/P047545594/P047545594_238.jpg
J003474669,【夜景個室居酒屋】焼き鳥&野菜巻き食べ放題 一番鳥 いちばんどり 渋谷店,東京都渋谷区道玄坂１－５－５　藤木ビル３Ｆ,35.6580145669,139.6993597835,居酒屋,G001,B002,2001～3000円,2480円（夜景個室で焼き鳥&野菜巻き食べ放題！さつま地鶏）,120,渋谷駅徒歩1分！焼き鳥 野菜巻き おでん 食べ放題,https://www.hotpepper.jp/strJ003474669/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/98/06/P041329806/P041329806_238.jpg
J000021560,天空の月,東京都渋谷区円山町５－１８　道玄坂スクウェア３F,35.6570901199,139.6953896017,居酒屋,G001,B004,5001～7000円,5500円（通常平均）　6000円（宴会平均）,112,各線渋谷駅から徒歩5分（マークシティ近く)、井の頭線神泉駅徒歩1分,https://www.hotpepper.jp/strJ000021560/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/14/33/P022461433/P022461433_238.jpg
J001189412,静岡おでんと旬魚 水の尾,東京都渋谷区道玄坂１-17-10 第2宝ビル地下 1F,35.657038495,139.6967294902,居酒屋,G001,B003,3001～4000円,《ディナー》3500円,20,各線渋谷駅西口より徒歩5分／道玄坂を上がり道玄坂上交番前交差点を左に曲がると黒い看板があります。,https://www.hotpepper.jp/strJ001189412/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/09/P031963409/P031963409_238.jpg
J001226158,ワインバルRough ラフ,東京都渋谷区道玄坂２丁目-17-2 トップ美庵1F,35.6586555318,139.6965938811,イタリアン・フレンチ,G006,B008,4001～5000円,4000～4999,30,渋谷駅徒歩5分■shibuya109左側の道玄坂を上り、ラーメン屋高橋さんを右、坂を上がりタバコ屋を左、左手にございます。,https://www.hotpepper.jp/strJ001226158/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/10/66/P035161066/P035161066_238.jpg
J000691400,emma LOUNGE エマラウンジ,東京都渋谷区道玄坂１－１４－９ ソシアルビル２Ｆ,35.6573012782,139.6980365911,イタリアン・フレンチ,G006,B003,3001～4000円,通常平均 3500円 ／ パーティ平均 5000円,100,渋谷駅より徒歩5分／モヤイ像より徒歩5分 【マークシティそば】,https://www.hotpepper.jp/strJ000691400/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/32/65/P028413265/P028413265_238.jpg
J001104201,しぶ谷やました,東京都渋谷区道玄坂２-２９-１８　清水ビル６F,35.659984304,139.6978142797,和食,G004,B005,7001～10000円,"ランチ　1,500～2,999円、　ディナー　7,000～14,999円",12,JR渋谷駅から徒歩5分、東京メトロ渋谷駅3a出口 徒歩1分,https://www.hotpepper.jp/strJ001104201/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/67/80/P025666780/P025666780_238.jpg
J001133338,禁煙カクテルバーおおしか,東京都渋谷区道玄坂１-17-10 第二宝ビル 4F,35.6570298853,139.6967486556,バー・カクテル,G012,B002,2001～3000円,3000円(ディナー平均),14,ＪＲ・東京メトロ銀座線渋谷駅西口より徒歩約5分,https://www.hotpepper.jp/strJ001133338/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/54/03/P049545403/P049545403_238.jpg
J003737498,OSAKAきっちん 東急プラザ 渋谷店,東京都渋谷区道玄坂１丁目2-3東急プラザ6階,35.6581534075,139.6981432144,お好み焼き・もんじゃ,G016,B004,5001～7000円,"ランチ 1,000円～2,000円/ディナー 5,000円～7,000円",35, JR各線渋谷駅 西口連絡通路直結 東急東横線、田園都市線、京王井の頭線、東京メトロ各線渋谷駅徒歩約3分,https://www.hotpepper.jp/strJ003737498/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/46/93/P034944693/P034944693_238.jpg
J003341461,新時代 渋谷マークシティ前店,東京都渋谷区道玄坂１－１１－３,35.657677369,139.6988534511,居酒屋,G001,B002,2001～3000円,2200円,79,渋谷駅徒歩２分,https://www.hotpepper.jp/strJ003341461/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/74/38/P045067438/P045067438_238.jpg
J003341462,新時代 渋谷道玄坂店,東京都渋谷区道玄坂２－２８－５　道玄坂秀永ビル,35.658902467,139.6972857569,居酒屋,G001,B002,2001～3000円,2000円,76,渋谷駅徒歩２分,https://www.hotpepper.jp/strJ003341462/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/74/38/P045067438/P045067438_238.jpg
J000242739,ガシラ 渋谷店,東京都渋谷区道玄坂１－１９－５,35.6568012818,139.6960728888,居酒屋,G001,B008,4001～5000円,4500円,60,京王井の頭線 渋谷駅 徒歩6分ＪＲ 渋谷駅 徒歩8分,https://www.hotpepper.jp/strJ000242739/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/91/93/P027509193/P027509193_238.jpg
J001168440,ジンギスカン羊一 渋谷店,東京都渋谷区道玄坂２-20-9 道玄坂柳光ビル 1F,35.6595206934,139.6958872395,焼肉・ホルモン,G008,B008,4001～5000円,4000円～4999円,36,神泉駅から323m渋谷駅から450m,https://www.hotpepper.jp/strJ001168440/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/48/61/P026574861/P026574861_238.jpg
J001258489,テラス&ナチュラルワイン 209 スタンド STAND 渋谷,東京都渋谷区道玄坂２-28-1 椎津ビル 2F,35.6593021532,139.6976187682,居酒屋,G001,B008,4001～5000円,４５00円,70,ＪＲ 渋谷駅 徒歩5分/渋谷駅から367mファミマとモスの入ったビルを過ぎて右の小道を見上げればそこに209スタンドが!!,https://www.hotpepper.jp/strJ001258489/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/16/97/P042691697/P042691697_238.jpg
J001125797,ワインの酒場ディプント渋谷店,東京都渋谷区道玄坂１－６－９ ILA道玄坂ビル　1・2・3F,35.6578306891,139.6990042655,ダイニングバー・バル,G002,B003,3001～4000円,3000円 ※パーティは4000円(税込)～,73,渋谷駅ハチ公口から井の頭線方面へ移動♪井の頭線入口のエスカレーター脇の通りを進んだらすぐそこ♪駅から徒歩2分★☆,https://www.hotpepper.jp/strJ001125797/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/64/20/P030446420/P030446420_238.jpg
J001258538,国産牛&ソムリエ厳選ワイン シブヤバル209 渋谷バル209,東京都渋谷区道玄坂２-28-1  椎津ビル 1F,35.6592629914,139.697636546,ダイニングバー・バル,G002,B003,3001～4000円,4000円,50,ＪＲ渋谷駅 徒歩5分/地下鉄渋谷駅 徒歩3分/渋谷駅から365m,https://www.hotpepper.jp/strJ001258538/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/23/91/P036612391/P036612391_238.jpg
